bus0,carrier,p_nom_opt
LT6 0,H2 Electrolysis,0.007303534803924289
LT6 0,H2 Fuel Cell,5.439202138679284e-09
LT6 0,H2 turbine,2.1289144829694917e-08
LT6 0,photocatalysis,4.429744134433793e-09
LU1 0,H2 Electrolysis,2.167381575004289e-08
LU1 0,H2 Fuel Cell,5.6675571025600844e-09
LU1 0,H2 turbine,2.5807521921941148e-08
LU1 0,photocatalysis,4.907964293528497e-09
LV6 0,H2 Electrolysis,0.02357158459807564
LV6 0,H2 Fuel Cell,5.330633259107754e-09
LV6 0,H2 turbine,2.0329266831332207e-08
LV6 0,photocatalysis,4.160285837613658e-09
ME1 0,H2 Electrolysis,9.033322930453349e-08
ME1 0,H2 Fuel Cell,5.2092563337305025e-09
ME1 0,H2 turbine,1.856154541793332e-08
ME1 0,photocatalysis,7.817565048198373e-09
MK1 0,H2 Electrolysis,3.511454920608882e-07
MK1 0,H2 Fuel Cell,5.078633535098143e-09
MK1 0,H2 turbine,1.8559572751824076e-08
MK1 0,photocatalysis,1.1079876555564982e-08
NL1 0,H2 Electrolysis,0.18706736682294894
NL1 0,H2 Fuel Cell,5.662059778342494e-09
NL1 0,H2 turbine,2.9749749515497606e-08
NL1 0,photocatalysis,4.772483292317939e-09
NL1 1,H2 Electrolysis,0.033742120092780714
NL1 1,H2 Fuel Cell,5.437272909277754e-09
NL1 1,H2 turbine,2.5606826336319878e-08
NL1 1,photocatalysis,4.5224814437268594e-09
NL1 2,H2 Electrolysis,0.03393333429150522
NL1 2,H2 Fuel Cell,5.743339396021984e-09
NL1 2,H2 turbine,2.9481917810919683e-08
NL1 2,photocatalysis,4.773110074882972e-09
NL1 3,H2 Electrolysis,3.248047543379533e-08
NL1 3,H2 Fuel Cell,5.7574922219766135e-09
NL1 3,H2 turbine,2.8873647560692448e-08
NL1 3,photocatalysis,4.648257806257736e-09
NL1 4,H2 Electrolysis,0.15280447711461134
NL1 4,H2 Fuel Cell,5.63336678849536e-09
NL1 4,H2 turbine,2.8260955162982162e-08
NL1 4,photocatalysis,4.592356865982867e-09
NO2 0,H2 Electrolysis,0.023380994366362807
NO2 0,H2 Fuel Cell,4.975824816900409e-09
NO2 0,H2 turbine,2.0630765967757128e-08
NO2 0,photocatalysis,4.112707074099286e-09
NO2 1,H2 Electrolysis,0.001840632964627912
NO2 1,H2 Fuel Cell,4.6711149433089835e-09
NO2 1,H2 turbine,1.8562847501432424e-08
NO2 2,H2 Electrolysis,0.010243368882851985
NO2 2,H2 Fuel Cell,4.727070495577041e-09
NO2 2,H2 turbine,1.9536240187556743e-08
NO2 2,photocatalysis,3.1598607532337597e-09
NO2 3,H2 Electrolysis,0.03837999992858329
NO2 3,H2 Fuel Cell,4.904785406060937e-09
NO2 3,H2 turbine,2.068708130853339e-08
NO2 3,photocatalysis,3.4068626106910356e-09
NO2 4,H2 Electrolysis,9.218660325300196e-09
NO2 4,H2 Fuel Cell,4.538319951775092e-09
NO2 4,H2 turbine,1.8556366438966654e-08
NO2 4,photocatalysis,2.8956191419587057e-09
NO2 5,H2 Electrolysis,0.02010542089387912
NO2 5,H2 Fuel Cell,4.671156785916911e-09
NO2 5,H2 turbine,1.8559862392646045e-08
NO2 5,photocatalysis,3.2969182821484995e-09
PL1 0,H2 Electrolysis,6.874691515086525e-08
PL1 0,H2 Fuel Cell,6.163935844494459e-09
PL1 0,H2 turbine,2.5812219323146004e-08
PL1 0,photocatalysis,2.4430855755449205e-09
PL1 1,H2 Electrolysis,0.01361573589641872
PL1 1,H2 Fuel Cell,6.0794957395953974e-09
PL1 1,H2 turbine,2.4893548419222694e-08
PL1 1,photocatalysis,4.642951891039221e-09
PL1 2,H2 Electrolysis,0.019785651136130726
PL1 2,H2 Fuel Cell,6.164446118339367e-09
PL1 2,H2 turbine,2.5109946942335457e-08
PL1 2,photocatalysis,4.460271554092914e-09
PL1 3,H2 Electrolysis,1.21465252950015e-07
PL1 3,H2 Fuel Cell,6.215897443007112e-09
PL1 3,H2 turbine,2.5345916632525043e-08
PL1 3,photocatalysis,4.030938578987809e-09
